id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
2463,LOCA Mobility 반띵 카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2463/card_img/28157/2463card.png,https://card-gorilla.com/card/detail/2463,,"커피 50% 할인
- 스타벅스 결제 건에만 제공되며,백화점, 할인점, 쇼핑몰 등에 입점한 매장에서는 할인 혜택이 제공되지 않습니다.
- 상품권 및 선불카드 구입·충전 건은 할인 혜택이 제공되지 않습니다.
- 지난달 이용금액 40만원 이상 ~80만원 미만: 커피 월 할인한도 3천원
- 지난달 이용금액 80만원 이상: 커피 월 할인한도 5천원",,,,,"온라인쇼핑 50% 할인
- 쿠팡, 위메프, 티몬 50% 할인
- 지난달 이용금액 40만원 이상 ~80만원 미만: 온라인쇼핑 월 할인한도 3천원
- 지난달 이용금액 80만원 이상: 온라인쇼핑 월 할인한도 5천원",,,,,,"LOCA Mobility 반띵 카드 발급 시, '로카모빌리티카드' 1매 무료 제공
- ‘로카모빌리티카드’란? '로카모빌리티㈜'사에서 발급 및 운영하는 선불형 교통카드로, 미리 충전한 금액으로 신용카드 결제 가맹점에서 사용 가능합니다.(일부 가맹점 제외)
- LOCA Mobility 반띵 카드 신청 시 해당 혜택을 선택한 경우에만 제공되며 회원 당 1회 1매 한정으로 제공됩니다.
- '로카모빌리티 무료제공' 혜택을 통해 제공받은 로카모빌리티카드는 카드값 환불이 불가합니다. (구매금액 상당의 금액 환불 불가)
- ‘로카모빌리티카드'에 대한 자세한 사용방법 및 이용약관은 '로카모빌리티㈜'사 홈페이지(캐시비 홈페이지 www.cashbee.co.kr)에서 확인할 수 있습니다."
471,LOTTE ONers 롯데카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/471/card_img/21161/471card.png,https://card-gorilla.com/card/detail/471,,,,,,,,,,,,,
1340,New Happy 하나카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/1340/card_img/20835/1340card.png,https://card-gorilla.com/card/detail/1340,,,,,,,,,,,,,
185,NH농협 부자되세요 아파트카드(비씨),NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/185/card_img/20402/185card.png,https://card-gorilla.com/card/detail/185,,"스타벅스, 이디야, 공차, 뚜레쥬르, 던킨도너츠 5% 청구할인
- 전월 실적 40만원 이상 시 제공
- 스타벅스 사이렌 오더 결제건 할인 포함
- 역사, 백화점 및 할인(아울렛)점 입점매장은 할인 미제공
- 상품권 구매(선불카드 구입, 충전포함)는 할인서비스가 제공되지 않습니다.
- 통합 할인 한도
  * 40만원 이상 ~ 80만원 미만: 2천원
  * 80만원 이상 ~ 150만원 미만: 3천원
  * 150만원 이상: 5천원
- 무이자할부서비스 이용 시, 무이자할부 혜택이 제공되므로 할인서비스는 제공되지 않습니다.(무이자할부 행사 및 우수고객 서비스에 의한 무이자할부 지원 시에도 할인이 제외됩니다)",,,,,"쇼핑 할인서비스
- 하나로마트·클럽, 이마트, 홈플러스, 롯데마트 5% 청구할인
  * 통합 월 2회
  * 건당 3만원 이상 결제 시 제공
  * 전월 실적 40만원 이상 시 제공
  * 기업형 슈퍼마켓(이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼 등) 및 인터넷·모바일 몰을 통해 결제되는 경우 할인 미제공
  * 상품권 구매(선불카드 구입, 충전포함)는 할인서비스가 제공되지 않습니다.
- 다이소 5% 할인
  * 다이소 몰 포함
  * 전월 실적 40만원 이상 시 제공
  * 역사, 백화점 및 할인(아울렛)점 입점매장은 할인 미제공
- 통합 할인 한도
  * 40만원 이상 ~ 80만원 미만: 3천원
  * 80만원 이상 ~ 150만원 미만: 6천원
  * 150만원 이상: 1만원
- 무이자할부서비스 이용 시, 무이자할부 혜택이 제공되므로 할인서비스는 제공되지 않습니다.(무이자할부 행사 및 우수고객 서비스에 의한 무이자할부 지원 시에도 할인이 제외됩니다)",,"학원 업종 5% 청구할인
- 건당 5만원 이상 결제 시 제공
- 전월 실적 40만원 이상 시 제공
- 상품권 구매(선불카드 구입, 충전포함)는 할인서비스가 제공되지 않습니다.
- 온라인(인터넷, 모바일, PG업체) 결제 제외
- 통합 할인 한도
  * 40만원 이상 ~ 80만원 미만: 3천원
  * 80만원 이상 ~ 150만원 미만: 6천원
  * 150만원 이상: 1만원
- 무이자할부서비스 이용 시, 무이자할부 혜택이 제공되므로 할인서비스는 제공되지 않습니다.(무이자할부 행사 및 우수고객 서비스에 의한 무이자할부 지원 시에도 할인이 제외됩니다)",,,,
526,NH농협 올바른LIFE카드(할인형),NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png,https://card-gorilla.com/card/detail/526,"편의점 5% 청구할인
- 편의점: NH농협카드 가맹점 분류상 편의점 업종
  * 전월실적 30만원 이상 시 제공","커피, 제과점 5% 청구할인
- 커피전문점: 스타벅스(사이렌오더포함), 투썸플레이스, 커피빈, 이디야
  * 현장결제에 한하며, PG(결제대행)업체를 통한 결제 제외
  * 전월실적 30만원 이상 시 제공
- 제과점: 파리바게뜨, 뚜레쥬르
  * 전월실적 30만원 이상 시 제공",,,"영화 5% 청구할인
- CGV, 메가박스, 롯데시네마
  * 매점 및 예매대행사이트 제외
  * 전월실적 30만원 이상 시 제공","대형마트 3% 청구할인
- 대형마트: 하나로마트·클럽, 롯데마트, 이마트, 홈플러스(인터넷몰 제외)
  * 전월실적 30만원 이상 시 제공","온라인쇼핑 3% 청구할인
- 온라인쇼핑: 농협몰, G마켓, 11번가, 인터파크, 옥션
  * 전월실적 30만원 이상 시 제공","병원, 약국 3% 청구할인
- 병원, 약국: NH농협카드 가맹점 분류상 병원, 의원, 한의원, 건강검진센터, 약국 업종
  * 전월실적 30만원 이상 시 제공",,"이동통신요금 자동납부건 2천원 청구할인
- SKT/KT/LGU+ (알뜰폰 통신사 제외)
- 전월실적 30만원 이상 시 월 1회 제공
- 이동통신요금이 2천원 미만인 경우 자동납부된 금액까지 할인",,,
264,olleh Super DC IBK카드,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/264/card_img/20488/264card.png,https://card-gorilla.com/card/detail/264,,,,"전 주유소 리터당 60원 청구할인
- 1일 1회, 월 2회, 1회 주유금액 10만원 한도, LPG포함
- 주유할인(휘발유, 등유, 경유, LPG)은 정유사(SK에너지) 고시 휘발유가로 환산하여 제공","인터파크, 네이버영화, 예스24 인터넷 예매 시 1,500원 청구할인
- 통합 월 2회, 연 12회
- 이용방법 : 비씨카드 홈페이지(www.bccard.com) → 서비스 → 할인 → 영화할인",,,,,,,,
42,SOCAR 제휴 SOCAR 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/42/card_img/20123/42card.png,https://card-gorilla.com/card/detail/42,"편의점 할인 서비스
- 편의점 이용 시 5% 결제일 할인
  * 할인 대상 편의점: GS25, CU, 세븐일레븐 
- 통합 일 1회, 할인 전 승인금액 1만원까지 할인 적용
- 통합 월 10회까지 할인 적용
  * 해당 서비스는 통합 할인한도 범위 내에서 제공됩니다.
  * 할인 서비스는 거래 순서대로 적용됩니다.

[SOCAR 신한카드 통합할인한도]
- 전월 이용금액 30만원 이상 ~ 60만원 미만 통합할인한도: 10,000원
- 전월 이용금액 60만원 이상 ~ 90만원 미만 통합할인한도: 20,000원
- 전월 이용금액 90만원 이상 ~ 120만원 미만 통합할인한도: 30,000원
- 전월 이용금액 120만원 이상 통합할인한도: 40,000원
  * 월 이용금액 및 제공횟수 한도는 할인대상 가맹점의 이용금액 및 횟수 기준이며, 본인+가족카드 통합 적용됩니다.
  * 전월 이용금액 기준 : 장기대출(카드론)/단기대출(현금서비스)/연회비/각종 수수료/이자/거래취소금액/기프트카드 구매금액/선불카드 충전금액/할인 적용건을 제외한 거래시점 (승인시점) 기준 1일~말일까지의 일시불 및 할부 이용금액 기준입니다.
  * 후불교통 이용금액은 전전월 이용금액으로 반영되며 해외 이용금액은 매입월 기준으로 반영됩니다.
  * 할인 서비스 적용 제외 대상 : 거래취소금액/기프트카드 구매금액/선불카드 충전금액/포인트 사용금액/무이자 및 슬림할부 이용거래/당사 할인이 적용된 거래
  * 신규발급 회원의 경우 카드사용 등록월의 익월말(등록월+1개월)까지 전월 이용금액과 무관하게 1만원의 통합한도가 적용되고 SOCAR 할인은 월 1회가 제공됩니다. 단 발급월 이용실적 60만원 이상 시 해당실적 기준으로 서비스가 적용됩니다.","커피 할인 서비스
- 커피전문점 이용 시 20% 결제일 할인
  * 할인 대상 커피전문점: 스타벅스, 커피빈, 이디야, 투썸플레이스, 엔제리너스, 빽다방
- 통합 일 1회, 할인 전 승인금액 5천원까지 할인 적용
- 통합 월 5회까지 할인 적용
  * 백화점,할인점,면세점 등 일부 쇼필몰 내에 입점된 경우 할인이 적용되지 않습니다.
  * 상품권 구입, 선불카드 충전은 할인 제외됩니다.
  * 해당 서비스는 통합 할인한도 범위 내에서 제공됩니다.
  * 할인 서비스는 거래 순서대로 적용됩니다.

[SOCAR 신한카드 통합할인한도]
- 전월 이용금액 30만원 이상 ~ 60만원 미만 통합할인한도: 10,000원
- 전월 이용금액 60만원 이상 ~ 90만원 미만 통합할인한도: 20,000원
- 전월 이용금액 90만원 이상 ~ 120만원 미만 통합할인한도: 30,000원
- 전월 이용금액 120만원 이상 통합할인한도: 40,000원
  * 월 이용금액 및 제공횟수 한도는 할인대상 가맹점의 이용금액 및 횟수 기준이며, 본인+가족카드 통합 적용됩니다.
  * 전월 이용금액 기준 : 장기대출(카드론)/단기대출(현금서비스)/연회비/각종 수수료/이자/거래취소금액/기프트카드 구매금액/선불카드 충전금액/할인 적용건을 제외한 거래시점 (승인시점) 기준 1일~말일까지의 일시불 및 할부 이용금액 기준입니다.
  * 후불교통 이용금액은 전전월 이용금액으로 반영되며 해외 이용금액은 매입월 기준으로 반영됩니다.
  * 할인 서비스 적용 제외 대상 : 거래취소금액/기프트카드 구매금액/선불카드 충전금액/포인트 사용금액/무이자 및 슬림할부 이용거래/당사 할인이 적용된 거래
  * 신규발급 회원의 경우 카드사용 등록월의 익월말(등록월+1개월)까지 전월 이용금액과 무관하게 1만원의 통합한도가 적용되고 SOCAR 할인은 월 1회가 제공됩니다. 단 발급월 이용실적 60만원 이상 시 해당실적 기준으로 서비스가 적용됩니다.",,,,"할인점 할인 서비스
- 3대 할인점 이용 시 3% 결제일 할인
  * 할인 대상 3대 할인점: 홈플러스, 이마트, 롯데마트
- 통합 일 1회, 할인 전 승인금액 10만원까지 할인 적용
- 통합 월 3회까지 할인 적용
  * 온라인몰, SSM(홈플러스 익스프레스/이마트 에브리데이/롯데슈퍼 등), 창고형 할인마트는 할인 적용 제외됩니다.
  * 상품권 및 비쇼핑 항목은 할인적용 제외됩니다.
  * 해당 서비스는 통합 할인한도 범위 내에서 제공됩니다.
  * 할인 서비스는 거래 순서대로 적용됩니다.

[SOCAR 신한카드 통합할인한도]
- 전월 이용금액 30만원 이상 ~ 60만원 미만 통합할인한도: 10,000원
- 전월 이용금액 60만원 이상 ~ 90만원 미만 통합할인한도: 20,000원
- 전월 이용금액 90만원 이상 ~ 120만원 미만 통합할인한도: 30,000원
- 전월 이용금액 120만원 이상 통합할인한도: 40,000원
  * 월 이용금액 및 제공횟수 한도는 할인대상 가맹점의 이용금액 및 횟수 기준이며, 본인+가족카드 통합 적용됩니다.
  * 전월 이용금액 기준 : 장기대출(카드론)/단기대출(현금서비스)/연회비/각종 수수료/이자/거래취소금액/기프트카드 구매금액/선불카드 충전금액/할인 적용건을 제외한 거래시점 (승인시점) 기준 1일~말일까지의 일시불 및 할부 이용금액 기준입니다.
  * 후불교통 이용금액은 전전월 이용금액으로 반영되며 해외 이용금액은 매입월 기준으로 반영됩니다.
  * 할인 서비스 적용 제외 대상 : 거래취소금액/기프트카드 구매금액/선불카드 충전금액/포인트 사용금액/무이자 및 슬림할부 이용거래/당사 할인이 적용된 거래
  * 신규발급 회원의 경우 카드사용 등록월의 익월말(등록월+1개월)까지 전월 이용금액과 무관하게 1만원의 통합한도가 적용되고 SOCAR 할인은 월 1회가 제공됩니다. 단 발급월 이용실적 60만원 이상 시 해당실적 기준으로 서비스가 적용됩니다.",,,,,,,
1243,U＋ 알뜰모바일카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1243/card_img/21065/1243card.png,https://card-gorilla.com/card/detail/1243,,,,,,,,,,,,,
2434,갤러리아 KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2434/card_img/27302/2434card.png,https://card-gorilla.com/card/detail/2434,,,,,,,"갤러리아 백화점(Mall) 5% 청구할인
전월 이용실적 월 할인한도 할인율
50만원 이상
3만원 5%
100만원 이상
5만원
200만원 이상 7만원
- 갤러리아 백화점 현장할인 적용 시 현장할인 적용된 금액에서 5% 청구할인 적용
- 갤러리아 KB국민카드로 할인받은 이용건(해당 이용금액 전체)을 포함하여 전월실적으로 산정
- 임대매장은 할인 제외
- 본인회원 기준 최초 사용등록 후 다음달 말일(실적 유예기간)까지 「갤러리아 KB국민카드」 전월 실적이 50만원 미만시에도 1구간(50만원 이상)에 해당하는 서비스 제공
- 무이자할부, 상품권 및 선불카드(선불전자지급수단 포함) 구입/충전금액은 할인 제외
- 별도 전용 가맹점 번호로 승인처리되는 일부 간편결제(Pay) 이용 시 할인대상에서 제외될 수 있습니다.",,,,,,
1278,국민행복카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/1278/card_img/21029/1278card.png,https://card-gorilla.com/card/detail/1278,,"커피 할인
- 주요 커피 전문점 20% 청구 할인
- 대상 가맹점: 스타벅스, 커피빈, 카페베네
- 월 4회, 1만원 이상 승인 시 서비스 제공
- 상품권구매(기프트카드 구입 · 충전포함), 백화점/대형마트 입점 점포 할인 제외",,,,,"온라인 쇼핑 할인
- 주요 온라인 쇼핑몰 5% 청구 할인
- 대상 가맹점: G마켓, 옥션, 11번가, 쿠팡, 위메프, 티몬, 제로투세븐
- 월 2회, 3만원 이상 승인 시 서비스 제공","의료비 할인
- 병/의원, 조산원, 산후조리원 업종 5% 청구 할인
- 월 2회, 최대 2만원 한도
- 단, 정부지원금액 사용 시 할인 제외",,"이동통신요금 할인
- SKT, KT, LG 이동통신요금 자동이체시 1천원 청구 할인
- 월 1회, 최초 접수분에 한함",,,
616,다이소 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/616/card_img/28061/616card.png,https://card-gorilla.com/card/detail/616,,"커피전문점 2,000원 결제일할인
- 커피전문점에서 10,000원 이상 결제 시 2,000원 결제일할인(청구할인)
- 대상점
  * 커피전문점: 스타벅스, 이디야커피, 투썸플레이스, 카페베네, 탐앤탐스, 커피빈, 엔제리너스, 할리스커피, 파스쿠찌, 아티제, 폴 바셋

이용조건
- 전월 이용금액 30만원 이상 시 제공 
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공
- 통합 일 1회, 월 5회 제공

할인 제외 대상
- 무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

유의사항
- 오프라인 일반 결제건에 한하며, 백화점, 할인점, 쇼핑몰 내 임대매장은 제외됩니다.
- 스타벅스의 경우, 사이렌오더 결제건도 혜택이 제공됩니다.
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 삼성카드는 아래 항목을 공과금으로 분류하고 있습니다.
 * 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체, 공공조합, 영조물, 공재단) 에서 개설한 가맹점 이용금액
- 삼성카드는 결제 취소건을 매출취소전표 접수월의 이용금액에서 차감 반영하고 있습니다.
- 전월 이용금액이란, 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액을 의미하며, 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않습니다.
- 전월 이용금액 산정 시, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아파트 관리비, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건은 제외됩니다.
- 삼성카드의 다른 결제일할인(청구할인) 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용됩니다.
- 할인 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용됩니다. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)의 경우 매출전표 접수 시점 기준으로 적용됩니다.",,,,,,,,,,,
1253,랭킹닭컴 하나카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/1253/card_img/21055/1253card.png,https://card-gorilla.com/card/detail/1253,,"스타벅스, 커피빈 4천원 할인 (월 4천원 한도, 월 1회)
- 건당 4천원 이상 결제 시
- 지난달 말일 기준 KEB 하나은행 결제 계좌 이용 시
- 단, 최초카드 사용 등록월에는 KEB 하나은행 결제계좌 이용여부와 관계 없이 월 1회 할인 제공
- 오프라인 이용금액에 한함
- 단, 백화점/할인점/아울렛/쇼핑몰/공항/호텔/리조트/역사 입점점포/상품권 구매/커피점 카드 충전/사이렌 오더 시 제외
- 지난 달 해당카드로 랭킹닭컴에서 할인 받은 매출금액 전체가 지난 달 실적기준에서 제외됩니다.","랭킹닭컴 이용 시 7% 청구할인
- 지난달 이용실적 30만원 이상 70만원 미만 시 : 할인한도 월 1만원
- 지난달 이용실적 조건 70만원 이상 시 : 할인한도 월 2만원
- 해당 홈페이지/모바일앱/모바일웹 결제 시
- 지난달 해당카드로 랭킹닭컴에서 할인 받은 매출금액 전체가 지난 달 실적기준에서 제외됩니다.

유의사항
- 지난달 해당카드로 랭킹닭컴에서 할인받은 매출금액 전체가 지난달 실적 기준에서 제외 됩니다.
- 할인율은 월 할인한도 내 제공되어 이용건당 할인율 크기에 따라 실제 할인 받을 수 있는 카드 이용횟수가 적을 수 있습니다.
- 예시 <지난달> - 랭킹닭컴 20만원 이용, 1만원 할인(7% 한도 소진, 추가 할인 불가)
         <이번달> - 랭킹닭컴에서 20만원 이용 시,
- 지난달 랭킹닭컴 20만원 이용금액 외 <추가 이용실적>이
   ① 30만원 미만 : 부가서비스 X
   ② 30만원 이상~70만원 미만 : 1만원 할인(1만원 한도 소진, 추가할인 X)
   ③ 60만원 이상 : 1만 4천원 할인 (추가 이용 시, 6천원 추가 할인 가능)",,"CGV, 메가박스, 롯데시네마 3천원 할인 (월 3천원 한도)
- 건당 1만 2천원 이상 결제 시
- 해당 홈페이지/모바일앱/영화관 현장 티켓 결제 시
- 상품권 구매 금액 제외",,,,,,,,
663,롤라카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/663/card_img/21428/663card.png,https://card-gorilla.com/card/detail/663,,,,"SK 주유소 롤라머니 1% 적립
국내외 가맹점에서 지난달 이용금액 적립률 적립한도
40만원 이상
1%
1,000 머니",,,,,,,,,
1248,바디프랜드 하나카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/1248/card_img/21060/1248card.png,https://card-gorilla.com/card/detail/1248,,"커피빈 이용금액 10% 청구할인
- 지난달 이용실적 30만원 이상 시 (월 최대 5천원)
- 마트, 백화점 입점 점포 및 상품권 구매금액 제외",,,,"이마트, 이마트 트레이더스, 홈플러스, 롯데마트 이용금액 3% 청구할인
- 지난달 이용실적 30만원 이상 시 (월 최대 5천원)
- 이마트에브리데이, 홈플러스 익스프레스, 롯데슈퍼 제외 / 상품권 구매금액 제외 / 마트 내 임대매장 제외",,,,,,,
2501,부자되세요 The Oil 카드,BC 바로카드,https://d1c5n4ri2guedi.cloudfront.net/card/2501/card_img/28619/2501card.png,https://card-gorilla.com/card/detail/2501,,"커피 전문점 10% 청구할인
- 스타벅스, 카페베네, 엔젤리너스, 커피빈, 할리스커피, 탐앤탐스에서 이용 가능합니다.
- 1일 1회, 월 4회, 연 24회, 건당 최대 2천원 할인됩니다.
- 생활 할인 서비스 통합 할인 한도에 포함됩니다.",,"GS칼텍스 리터당 최대 150원 할인
- GS칼텍스 리터당 120원 할인
- 빨간날(일요일/공휴일) 리터당 30원 추가 할인됩니다.
- LPG충전소 포함입니다.
- 주유 할인(휘발유, 등유, 경유, LPG)은 정유사 고시 휘발유가로 환산하여 제공됩니다.
- 주유 할인 서비스는 전월 실적 30만원 이상 충족 시 제공됩니다.
- 1일 1회, 월 4회, 회당 할인 한도는 주유 금액 10만원 입니다.
- 주유 할인 금액은 생활 할인 서비스 통합 할인 한도에 포함되지 않습니다.",,"대형마트 5% 청구할인
- 이마트, 홈플러스, 롯데마트에서 이용 가능합니다.
- 1일 1회, 월 2회, 월 최대 1만원 할인됩니다.
- 3만원 이상 승인건에 한해 이용 가능합니다.
- 생활 할인 서비스 통합 할인 한도에 포함됩니다.","백화점업종 5% 청구할인
- 1일 1회, 월 2회, 월 최대 1만원 할인됩니다.
- 5만원 이상 승인건에 한해 이용 가능합니다.
- 생활 할인 서비스 통합 할인 한도에 포함됩니다.",,,,,,"대중교통 이용액 10% 청구할인
- 월 교통이용액 합계 3만원 이상 시 적용됩니다.
- 월 최대 3천원 할인(버스/지하철에 한함) 됩니다.
- 생활 할인 서비스 통합 할인 한도에 포함됩니다."
2351,부자되세요 홈쇼핑카드,BC 바로카드,https://d1c5n4ri2guedi.cloudfront.net/card/2351/card_img/24715/2351card.png,https://card-gorilla.com/card/detail/2351,,"커피 20% 청구할인
- 대상점: 스타벅스, 커피빈, 카페베네, 탐앤탐스, 투썸플레이스, 엔제리너스, 할리스
- 일 1회, 월 4회, 1만원 이상 승인건에 한함",,,"영화 3,000원 청구할인(현장/온라인 예매 포함)
- 대상점: CGV, 메가박스, 롯데시네마
- 월 1회, 1만원 이상 승인건에 한함
- 특정 제휴 사이트 링크를 통한 이용액 제외",,,,,,,,
2199,산림조합-현대카드M(청구할인형),현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2199/card_img/21813/2199card.png,https://card-gorilla.com/card/detail/2199,,,,,,,,,,,,,
2382,신세계 BC 바로 리워드 플러스,BC 바로카드,https://d1c5n4ri2guedi.cloudfront.net/card/2382/card_img/25484/2382card.png,https://card-gorilla.com/card/detail/2382,,,,,,,,,,,,,
2611,신한카드 Applus,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2611/card_img/31283/2611card.png,https://card-gorilla.com/card/detail/2611,,,,,,,,,,,,,
38,신한카드 Lesson Platinum#,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/38/card_img/20119/38card.jpg,https://card-gorilla.com/card/detail/38,,,,,,,,,"전국 학원, 학습지, 독서실 업종에서 결제 시 5% 결제일할인 제공
- 온라인 학원 : 민병철 어학원, 메가스터디, 아발론, 청담어학원, 하이스트, YBM, 시사어학원, 정상어학원
- 온라인 학원 중 위에 제시된 학원 외, ‘LG U+’를 통해 결제되는 학원 가맹점에 대해서는 LESSON 교육할인 서비스가 제공됩니다.
- 유치원, 자동차 전문학원은 제외됩니다.

LESSON 통합할인 한도
전월 신판 이용금액 30만원 이상~50만원 미만 50만원 이상~80만원 미만 80만원 이상~150만원 미만 150만원 이상
할인율 5%
통합할인한도 6,000원 10,000원 30,000원 50,000원

- 전월 이용금액은 전월 1일부터 말일까지의 거래시점 이용금액으로 반영됩니다.
- 교통카드 이용실적은 전전월 사용실적이 반영됩니다.
- 해외이용실적은 매입일자 기준으로 실적반영됩니다.
- 신한 LESSON카드 PLATINUM#의 이용금액(일시불+할부)만 반영되며, 통합할인한도는 본인+가족카드 통합 적용됩니다.
- 신규 발급 회원의 경우 카드 사용 등록월의 다음 달 말(등록월+1개월)까지 ""50만원 이상~ 80만원 미만"" 구간의 10,000원 통합할인한도가 적용됩니다.(해당 기간 중 80만원 이상 이용 시엔 다음 달에 해당 테이블에 상응하는 할인한도가 적용)
- 무이자할부/슬림할부 이용금액은 할인 서비스가 적용되지 않습니다.
- LESSON 할인서비스는 신한생명과의 할인비용 분담을 통해 제공됩니다.
- 신한카드에서 제공하는 타 할인과 중복 제공되지 않습니다.

전월 이용금액을 체크하실 땐 아래 주의 사항을 꼭 참고하세요!
- 전월 이용금액에 포함되지 않는 대상은 아래와 같으니 참고해주시기 바랍니다.
- 단기카드대출(현금서비스)/장기카드대출(카드론)/연회비/각종 수수료/이자 /거래 취소금액
- 타사/당사 선불카드 충전 실적
- LESSON 1,2,3 교육할인 적용된 거래",,,,
2118,아시아나 마일리지카드,제주은행,https://d1c5n4ri2guedi.cloudfront.net/card/2118/card_img/21879/2118card.jpg,https://card-gorilla.com/card/detail/2118,,,"커피전문점 이용금액의 10% 청구할인
 - 스타벅스, 커피빈, 카페베네, 탐앤탐스, 투썸플레이스, 엔제리너스, 할리스
 - 건당 1만원 이상 결제시 할인 제공

패밀리레스토랑 20% 청구 할인
 - VIPS, 아웃백, 애슐리
 - 매출 건당 최대 1만원 할인 제공","SK주유소 및 LPG충전소 리터당 60원 청구 할인
 - 주유 금액 1회 10만원, 월 30만원 한도
 - 휘발유, 등유, 경유, LPG는 SK에너지 고시 휘발유가를 기준으로 주유량(리터)를 산정하여 청구 할인 제공","영화관 1,500원 ~ 3,000원 청구 할인
 - CGV, 메가박스, 롯데시네마
 - 1만원 이하 결제시 1,500원, 1만원 초과 결제시 3,000원 할인",,,,,,,,
728,언택트 L 하나카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/728/card_img/22202/728card.png,https://card-gorilla.com/card/detail/728,,,,,,,"온라인쇼핑, 홈쇼핑 5% 할인
- 온라인쇼핑: 롯데ON, G마켓, 11번가, SSG닷컴
- 홈쇼핑: 롯데, GS, 현대, CJ오쇼핑",,,,,,"교통 최대 5% 할인
- 대중교통(버스/지하철): 10% 할인 
  * 대중교통 업종은 시내버스, 마을버스, 광역버스, 지하철, 공항버스, 공항철도가 포함됩니다.(시외버스, 고속버스 제외)
- 택시: 5% 할인"
2652,에버랜드 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2652/card_img/32202/2652card.png,https://card-gorilla.com/card/detail/2652,,,,,,,,,,,,,
2099,에코마일리지카드(비씨),NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/2099/card_img/21901/2099card.png,https://card-gorilla.com/card/detail/2099,,,,,,,,,,"이동통신요금 3% 에코머니 적립
- SKT, KT, U+ 자동이체 요금 자동납부시(건별 최대 1천 5백포인트 한도)
- 월 1회, 최초 승인건
- 전월(1일~말일) 이용금액(승인실적기준)이 30만원 이상 시 제공

이동통신요금 에코머니 포인트 결제
- 이동통신요금 자동이체 시 매월 보유 에코머니 포인트로 자동 차감 결제 (제공처별 월 최대 2만점 한도)
- 전월(1일~말일) 이용금액(승인실적기준)이 30만원 이상 시 제공",,,"버스, 지하철, 고속버스, KTX 5~10% 에코머니 적립
- 전월이용실적 30만원~70만원 미만: 5%. 3천점 통합적립한도
- 전월이용실적 70만원 이상: 10%, 6천점 통합적립한도
- 전국 지하철 및 버스 (후불교통카드 사용처, 일부 지방 제외)
- 철도 및 고속버스 터미널 등록 가맹점(비씨가맹점기준, 시외버스터미널 제외)
- 전월(1일~말일) 이용금액(승인실적기준)이 30만원 이상 시 제공"
