,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
121,391,신한카드 하이패스(전용) 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/391/card_img/20890/391card.png,https://card-gorilla.com/card/detail/391,,,,,,,,,,,"하이패스 체크카드 서비스 
* 상세내용은 도로공사 홈페이지(www.ex.co.kr)를 참고하시기 바랍니다.

하이패스 이용요금의 0.1% 포인트 적립
- 발급월 포함 2개월 실적 관계없이 제공. 이후, 고객보유 체크카드 전월 10만원 이상 시 제공

출퇴근 시간대 통행료 20%~50% 자동할인(토.일요일 및 공휴일 적용 제외)
- 대상구간: 한국도로공사 관리 고속국도로서 진출입 요금소간 거리 기준 20킬로미터 미만 (민자도로 제외)
- 할인대상:    1~3종차량(하이패스차로 정상 이용 시 자동할인) (승용차,승합차,10톤미만 2축 화물차)
- 할인시간 (평일 기준)    
  평일(월~금) 출근시간> 05:00 ~ 07:00 - 할인율 : 50% / 07:00 ~ 09:00 - 할인율 : 20%
  평일(월~금) 퇴근시간> 18:00 ~ 20:00 - 할인율 : 20% / 20:00 ~ 22:00 - 할인율 : 50%
- ‘출퇴근 통행료 할인’은 한국도로공사에서 제공하는 서비스이며, 한국도로공사의 정책에 따라 변경될 수 있음

판교↔청계, 판교↔성남, 연계 통행료 자동 면제 처리

카드이용안내
- 도로공사의 하이패스 기능이 탑재된 신한카드로 전국 고속도로 통행료를 후불로 지불하는 서비스입니다. (요금은 하이패스 이용 D+2~3영업일 체크카드 연결계좌에서 출금)
- 발급수수료 : 하이패스 체크 첫 이용 D+2~4 영업일 발급수수료 5천원(카드별 최초 1회)이 체크카드 연결계좌에서 출금
- 신한카드 뒷면에 hipass로고와 [후불하이패스]가 표시된 카드로 통행료 후불 결제가 가능합니다.
- 고속도로에서 통행료 결제가 가능합니다. (일부 민자도로 제외)
  하이패스 체크 이용가능 민자고속도로 및 지자체 유료도로
  : 한국도로공사, 천안논산고속도로, 신대구부산고속도로, 일산퇴계원고속도로, 부산울산고속도로, 의왕과천유료도로, 인천국제공항 고속도로, 광안대로/동서고가도로, 용서고속도로, 서울춘천고속도로, 백양터널, 경기고속도로, 인천대교, 을숙도, 제3경인고속도로, GK거가대교, 남양주아이웨이, 마창대교, 경기남부도로, 제이서해안고속도로, 대구남부순환도로,일산대교, 경남하이웨이, 수정산터널, 북항대교, 미시령터널, 용마터널, 울산대교(하버브릿지), 대구 동부순환도로

하이패스 체크 이용 문의
- 고속도로 구간 안내, 통행료 등 이용 관련 문의 : 한국도로공사 (www.ex.co.kr, 1588-2504)
- 하이패스 체크 상세 이용 내역은 한국도로공사(www.excard.co.kr) 혹은 신한카드(www.shinhancard.com)에서 확인하실 수 있습니다.

하이패스 체크 이용방법
- 하이패스: 후불하이패스 기능이 탑재된 신한카드를 차량단말기(OBU)에 장착 후 하이패스 전용차로로 무정차 통과
- 터치패스: 후불하이패스 기능이 탑재된 신한카드를 요금소 단말기에 대고(Touch) 통행료지불 ※서울외곽순환도로 등 Touch단말기가 설치된 톨게이트에서 이용 가능
- 통행료 지불: 후불하이패스 기능이 탑재된 신한카드를 통행권과 함께 요금소 직원에게 제시하여 지불",,
122,2637,카카오페이 신한 라이언 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2637/card_img/31886/2637card.png,https://card-gorilla.com/card/detail/2637,,"커피전문점 업종 이용금액에 5% 카카오페이포인트 적립
- 전월 이용금액 30만원 이상 시 제공됩니다.
- 커피전문점 업종 통합 일 1회, 월(1일~말일) 3회, 1회 최대 1천 포인트까지 적립됩니다.
- 커피전문점 업종은 신한카드 가맹점 업종 기준입니다.
- 백화점, 할인점 등 입점 매장 및 상품권(모바일 교환권 등)/선불전자지급수단 구매・충전금액/기프트카드/선불카드 구매・충전금액/일부 커피전문점 업종으로 확인되지 않는 키오스크(무인 단말기)이용건 등은 적립 제외됩니다.
- 가맹점 업종은 홈페이지/앱 내 '가맹점찾기'에서 확인 가능합니다.",,,,,,,,,,,"대중교통 이용금액에 5% 카카오페이포인트 적립(버스/지하철)
- 전월 이용금액 30만원 이상 시 제공됩니다.
- 월(1일~말일) 적립 한도 3천 포인트까지 적립됩니다.
- 후불교통기능을 이용한 터치(RF)거래 시 적립 적용됩니다.
※ 고속버스 이용 건에 대해서는 서비스가 적용되지 않습니다."
123,2215,LUNCH 체크카드,SK증권,https://d1c5n4ri2guedi.cloudfront.net/card/2215/card_img/21770/2215card.png,https://card-gorilla.com/card/detail/2215,"편의점할인 10%(월10회)
- CU, 올리브영, GS25, 세븐일레븐, 왓슨스, 미니스톱
- 5,000원 이상 승인 건에 한함, 건당최대할인금액 2,000원
- 할인시간: 점심시간 AM 11:00 ~ PM 2:00","커피할인 10%(월10회)
- 스타벅스, 카페베네, 투썸플레이스, 할리스커피, 엔젤리너스, 탐앤탐스
- 할인시간: 점심시간 AM 11:00 ~ PM 2:00","점심할인 10%(월10회)
- 일반한식/갈비전문점/한정식/일식회집/중국음식/서양음식/스넥/위탁급식업
- 1만원 이상 승인 건에 한함, 건당 최대 할인금액 3,000원
※ 일부 백화점/대형마트/쇼핑몰 등의 입점 점포의 경우 서비스 제공 불가
- 할인시간: 점심시간 AM 11:00 ~ PM 2:00",,,,,,,,,,
124,1907,우체국 우리동네plus 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/1907/card_img/24418/1907card.png,https://card-gorilla.com/card/detail/1907,,,,,,,,,,,,,
125,2147,위클리 VISA 롯데체크카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2147/card_img/21829/2147card.jpg,https://card-gorilla.com/card/detail/2147,,,"T.G.I.FRiDAY'S 10% 현장할인 (주류제외)
- 일 1회 결제금액 20만원 (할인한도 2만원)까지 적용
- 통신사 카드, 기타 할인권과 중복 할인 불가
- 지난달 이용금액 (일시불, 할부)이 20만원이상인 회원님께 제공
  * 신규회원님 최초 카드사용등록 월 포함 3개월 차 말일까지 실적 조건없이 제공
롯데리아, 엔제리너스커피, 나뚜루 1,000원당 50원 할인
- 서비스의 실적 및 횟수 제한은 본인, 가족카드 및 복수카드 합산 적용됩니다.",,"롯데시네마 관람권 1,500원 환급 할인 (일 1회, 월 5회, 연 12회)
- 서비스의 실적 및 횟수 제한은 본인, 가족카드 및 복수카드 합산 적용됩니다.",,"롯데백화점 5% 할인 e-쿠폰
- 쿠폰 발행월 직전 6개월간 롯데백화점에서 30만원 이상 롯데카드 사용회원에 한하여 매월 1일 2매 제공 (쿠폰 발행월 말일까지 사용 가능)
- 현금, 임대매장에서 이용한 카드금액은 이용실적 기준 제외
- 할인 제외 : 세일상품, 식당, 슈퍼, 가전, 임대매장 등 일부 매장, 롯데아울렛, elLOTTE(롯데아울렛 매출은 실적산정 대상에 포함)
롯데ON 5% 할인 (일부품목 제외)",,,,,,
126,441,일상의 기쁨카드(체크),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/441/card_img/20947/441card.png,https://card-gorilla.com/card/detail/441,"GS25, CU, 세븐일레븐 5% 할인
- 올리브영과 통합하여 1일 1회, 월 2회, 1회 이용금액 1만원 한도","주요 커피전문점 10% 할인
- 스타벅스, 커피빈, 카페베네, 탐앤탐스, 엔제리너스, 투썸플레이스, 할리스, 달.콤
- 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도
- 백화점 및 할인(아울렛)점 입점 매장은 제외",,,"CGV, 롯데시네마, 메가박스 4천원 할인
- 현장 및 온라인 예매 시
- 통합 월 1회, 연 12회, 건당 1만원 이상 결제 시
- 예매 대행 사이트를 통한 예매 시 할인 제외",,,,,,,,"버스, 지하철 이용건당 100원 할인
- 후불교통카드로 이용한 건에 한함
- 매출표 접수일 기준으로 월 최대 1천원 할인
- 환승으로 이용된 건은 이용횟수에서 제외"
127,2638,카카오페이 신한 춘식이 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2638/card_img/31918/2638card.png,https://card-gorilla.com/card/detail/2638,"편의점 이용금액에 5% 카카오페이포인트 적립
- 4대 편의점: GS25, CU, 세븐일레븐, 이마트24
- 전월 이용금액 30만원 이상 시 제공됩니다.
- 4대 편의점 통합 일 1회, 월(1일~말일) 3회, 1회 최대 1천 포인트까지 적립됩니다.
※ 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일 앱을 통한 온라인 거래는 적립 서비스가 제공되지 않습니다. 또한 온라인매장, 백화점, 할인점 등 입점 매장은 서비스가 제공되지 않습니다.",,,,,,,,,"통신요금 자동이체 이용금액에 5% 카카오페이포인트 적립
- 대상 통신사: SKT, KT, LG U+
- 전월 이용금액 30만원 이상 시 제공됩니다.
- 월(1일~말일) 적립 한도 3천 포인트까지 적립됩니다.
※ 통신요금은 순수 통신요금 결제금액 자동이체만 대상이며, 약정금액 대납, 지점을 통한 월납, 각종 알뜰폰 요금제는 적립 제외됩니다.",,,
128,2303,카카오페이카드3,카카오페이,https://d1c5n4ri2guedi.cloudfront.net/card/2303/card_img/23334/2303card.png,https://card-gorilla.com/card/detail/2303,,,,,,,,,,,,,
129,2222,한국투자 the More 체크카드,한국투자증권,https://d1c5n4ri2guedi.cloudfront.net/card/2222/card_img/21762/2222card.jpg,https://card-gorilla.com/card/detail/2222,,,,,,,,,,,,,
130,1311,BNK 프렌즈 체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/1311/card_img/20958/1311card.png,https://card-gorilla.com/card/detail/1311,,,,,,,,,,,,,
131,2443,GOODGAME 체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/2443/card_img/27651/2443card.png,https://card-gorilla.com/card/detail/2443,,,,,,,,,,,,,
132,812,국민행복카드 체크카드,DGB대구은행,https://d1c5n4ri2guedi.cloudfront.net/card/812/card_img/21730/812card.gif,https://card-gorilla.com/card/detail/812,,,,,,,,,,,,,
133,404,롯데 국민행복 체크카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/404/card_img/20902/404card.png,https://card-gorilla.com/card/detail/404,,,,,,,,,"행복 맞춤 서비스
- 신용/체크 서비스 할인대상업종(비영리단체제외)은 당사 가맹점업종으로 등록된 기준으로 적용됩니다.
- 체크카드 캐시백은 해당 매출이 매입된 이후 3~4영업일 후 체크카드에 연결된 계좌로 입금처리됩니다.

[핵심테마서비스]
쇼핑: 5% 캐시백 할인
- 롯데마트(몰), 롯데홈쇼핑(아이몰), G마켓, 인터파크, 옥션, 베페몰, 제로투세븐,아이맘, 파스퇴르몰 (월 2회, 건당 5천원 캐시백한도)
헬스: 5% 캐시백 할인 
- 병원, 약국, 산후조리원 업종 (월 이용금액 5만원 내 / 월 2,500원 캐시백 한도 / 정부 지원금에 대해서는 캐시백 제외)

[BASIC 서비스]
육아/교육 10% 캐시백 할인
- 어린이집 보육료, 유치원 유아학비 (월 이용금액 5만원 내 / 월 5천원 캐시백 한도 (정부 지원금에 대해서는 캐시백 제외))
- 학원, 교육기자재(학습지) 업종 (월 1회, 월 이용금액 10만원 내 / 월 1만원 캐시백 한도)
- 유원지, 놀이시설 업종

통합 캐시백한도 조건
- 통합캐시백 한도는 지난달 롯데국민행복체크카드 이용금액의 5% 입니다.
- 캐시백 받은 이용건 및 어린이집/유치원 이용건, 정부지원금(보육료·유아학비,임신출산진료비 등) 이용건은 실적산정에서 제외되며 실적산정에 포함된 이용금액이 30만원 이상일 경우 통합할인한도가 생성됩니다. (30만원 미만 시 할인한도 미생성)
- 롯데 국민행복체크카드 최초 신규회원에게는 사용등록월 포함 2개월동안 1만 5천원 한도가 적용됩니다.
- 지난달 이용실적(일시불, 할부)은 지난달 1일~말일(이용일 기준)까지 롯데국민행복카드 이용금액 기준으로 산정되며, 잔여 캐시백 한도는이월 되지 않습니다.
 예시) 지난달(1일~말일) 롯데국민행복체크카드 일시불/할부 이용금액 중 캐시백 받은 이용건 및 어린이집/유치원 이용건, 정부지원금(보육료·유아학비, 임신출산진료비 등)을 제외한 금액이 60만원일 경우 이번 달(1일~말일)에 할인받을 수 있는 통합캐시백한도는 5%인 3만원임
- 통합캐시백 한도는 특화서비스에 적용됩니다.

서비스 이용 기준
- 신규 회원님의 경우 2개월(사용등록월 포함)동안 지난달 롯데국민행복체크카드의 이용금액에 관계없이 1만 5천원의 월 한도가 적용 됩니다. 단 2개월 동안에도 전월 이용금액(캐시백 받은 매출 및 어린이집 보육료 유치원학비 매출 등 제외)이 30만원 이상 일 경우에는 해당 한도가 적용 됩니다. 통합캐시백 한도는 특화서비스에만 적용 됩니다.
- 교체/분실등 카드 재발급 및 가족카드가 발급된 경우에도 롯데국민행복체크카드 본인카드 최초 발급 월 기준으로 실적유예 기간을 산정합니다.
- 지난달 롯데 국민행복체크카드 이용금액 산정 시, 롯데 국민행복체크카드로 캐시백 받은 이용건 및 어린이집/유치원 이용건, 정부지원금(보육료·유아학비, 임신출산진료비등) 이용건, 롯데 국민행복체크카드가 아닌 다른 롯데카드 매출, 단기카드대출(현금서비스), 장기카드대출(카드론), 연회비, 이자, 각종 수수료 및 지방세, 고용보험, 산재보험 등은 제외되며, 할부 이용 시에는 이용일 기준으로 총 금액이 이용금액 산정에 합산됩니다.
- 어린이집, 유치원 매출(정부지원금, 본인부담금 포함)은 캐시백 여부와 관계없이 모두 실적 산정에서 제외됩니다.
- 이용금액 산정 및 통합캐시백한도 적용은 롯데 국민행복체크카드의 본인 및 가족카드합산 적용되며, 롯데 국민행복카드는 신용카드와 체크카드가 분리되어 운영됩니다. 서비스의 할인기간은 매월 1일~말일 기준이며, 통합캐시백 한도내에서 서비스가 제공되며, 잔여 캐시백 한도는 이월되지 않습니다.
- 캐시백서비스는 해당 가맹점으로부터 승인되는 순서에 의거하여 적용되며, 캐시백 적용받은 거래의 매출 취소를 포함한 연속된 매출거래가 있을 경우,취소 거래정보가 실시간으로 접수되지 않아 캐시백 한도가 즉시 복원되지않습니다. 또한 캐시백 한도가 복원되지 않은 상태에서 매출거래가 있을 경우 캐시백 적용되지 않을 수 있으며, 한도 복원 후에도 이전 매출에 대해서는 소급하여 할인 적용되지 않습니다. 취소 거래일자와 취소 전표 매입일자는 가맹점 사정, 공휴일등 기타 사정으로 늦어질 수 있습니다. 동일한 가맹점에 대해 롯데카드의 다른 캐시백 서비스와 중복으로 받으실 수 없으며, 중복 시 캐시백 금액이 큰 서비스가 적용됩니다.
- 롯데마트의 경우 건물 내 임대매장, 문화센터 등은 할인 대상에서 제외 될 수있습니다.
- 캐시백 서비스 대상업종은 롯데카드 가맹점 업종코드에 등록된 기준으로 청구캐시백 적용됩니다. 롯데카드 업종코드에 등록되지 않은 가맹점이 발생할수 있으며, 이경우 할인이 적용되지 않습니다. 학원 업종 중 인터넷강의, 방문교육, 적용 학원 및 인터넷 경로를 통한 결제는 할인받으실 수 없습니다. 의료업종 중 기타의료기관, 비영리단체, 동물병원에서는 할인을 받으실 수 없습니다. 또한 별도 대행업체로 접수되는 온라인 및 모바일결제건 등에대해서는 할인을 받으실 수 없습니다.",,,,
134,2584,신한카드 Global+ 체크 월리를찾아라,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2584/card_img/30744/2584card.png,https://card-gorilla.com/card/detail/2584,,"스타벅스 5% 캐시백
- 전월 이용금액이 30만원 이상인 경우 적용
- 일 1회, 월 4회 제공, 1회 이용금액 1만원 이상인 경우
- 건별 최대 2천원 캐시백
- 통합 캐시백 한도 적용
- 백화점, 할인점, 면세점, 공항 등에 입점된 매장은 해당 서비스가 제공되지 않을 수 있으며, 상품권 및 선불카드 구입/충전 건은 할인 적용되지 않습니다.",,,,,,,,,,,"대중교통 이용금액의 2% 캐시백(버스/지하철)
- 전월 이용금액이 30만원 이상인 경우 적용
- 최대 2천원 캐시백
- 통합 캐시백 한도 적용"
135,2527,신한카드 Pick I 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2527/card_img/28967/2527card.png,https://card-gorilla.com/card/detail/2527,"4대 편의점 이용 시 10% 적립
- 4대 편의점 : GS25, CU, 세븐일레븐, 이마트24
- 4대 편의점 통합 일 1회, 월 3회, 1회 최대 1천 포인트까지 적립
- 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일앱을 통한 온라인 거래는 적립 서비스가 제공되지 않습니다. 또한 온라인 매장, 백화점, 할인점 등 입점 매장은 서비스가 제공되지 않습니다.

생활 영역 공통 유의사항
- 생활 영역 적립서비스 이용을 통한 포인트는 마이신한포인트로 적립됩니다.
- 전월 이용금액 20만원 이상 시 서비스가 제공됩니다.","커피 업종 이용 시 10% 적립
- 커피전문점 업종
- 커피전문점 업종 통합 일 1회, 월 3회, 1회 최대 1천 포인트까지 적립
- 커피전문점 업종은 신한카드 가맹점 업종 기준입니다.
- 백화점, 할인점 등 입점 매장 및 상품권, 선불카드 구입/충전 건은 할인 적용되지 않습니다.
- 신한카드 가맹점 업종 확인은 신한카드 홈페이지(www.shinhancard.com) 또는 신한플레이 앱 내 혜택 > 가맹점찾기에서 확인 가능합니다.

생활 영역 공통 유의사항
- 생활 영역 적립서비스 이용을 통한 포인트는 마이신한포인트로 적립됩니다.
- 전월 이용금액 20만원 이상 시 서비스가 제공됩니다.",,,,,"One Pick 온라인 쇼핑몰 가맹점 최대 3천 포인트 적립
- One Pick 온라인 쇼핑몰 가맹점: 10대 온라인 쇼핑몰 중 고객님께서 가장 자주 이용하시는 온라인 쇼핑몰을 의미하며, 월 최다 이용횟수 기준으로 자동 선택됩니다. (이용 횟수가 가장 많은 가맹점이 2개 이상인 경우 합산 이용금액이 더 큰 가맹점이 선택됩니다.)
- 10대 온라인 쇼핑몰: 쿠팡, 롯데ON, SSG.COM, 올리브영 온라인몰, 무신사/29CM, 지그재그, 하이버/브랜디, 아이디어스, 오늘의 집, W컨셉
- 월별 가장 많은 횟수로 이용한 온라인 쇼핑몰을 대상으로 3,6,9회 이용 시마다 1천 포인트 적립
- 월 최대 3천 포인트까지 적립
- 이용횟수는 동일 가맹점의 경우 일 1회, 거래 시점 이용 금액 5천원 이상인 경우에 한하여 인정됩니다.
- 무신사와 29CM, 하이버와 브랜디는 동일한 온라인 쇼핑몰로 간주되어 이용 횟수에 산정됩니다.
- 해당 사이트/앱에 직접 접속하여 결제한 경우에 한하여 서비스가 적용되며 간편결제(Pay)로 결제 시 가맹점명이 해당 업체가 아닌 간편결제명(네이버페이, 스마일페이 등)인 경우 서비스 적용 제외되오니 유의바랍니다.
- 상품권, 선불카드(선불전자지급수단 포함) 구입, 충전의 경우 One Pick 온라인 쇼핑몰 가맹점에 해당하더라도 이용 횟수 산정에서 제외되며, 서비스도 적용되지 않습니다.
- One Pick 온라인 쇼핑몰 적립 포인트는 카드 이용 다음달 10일 마이신한포인트로 적립됩니다.
- 전월 이용금액 조건과 상관없이 서비스가 제공됩니다.",,,,,,
136,713,신한카드 국민행복 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/713/card_img/22187/713card.png,https://card-gorilla.com/card/detail/713,,,,,,,"쿠팡, SSG닷컴, 롯데ON, 11번가, G마켓 5% 결제일 할인
- 통합 월 1회, 건당 최대 3천원 할인
  * 서비스 대상 공식 사이트(앱)에 직접 접속하여 이용하는 경우에 한하여 할인 적용 됩니다. (상품권(선불전자지급수단 포함), 항공권 구매 제외 / 별도 팝업 사이트는 제외)","병원/약국/산후조리원 5% 결제일 할인
- 통합 월 1회, 건당 최대 3천원 할인
  * 신한카드 가맹점 업종 기준으로 적용됩니다. (치과, 한의원 포함/동물병원 제외)","어린이집/유치원 中 부모부담금, 인터넷서점 (YES24, 알라딘, 교보문고) 5% 결제일 할인
- 통합 월 1회, 건당 최대 3천원 할인
  * 어린이집/유치원은 신한카드 가맹점 업종 기준으로 적용됩니다.
  * 인터넷서점은 온라인 매장만 적용됩니다.",,,,
137,334,아시아나 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/334/card_img/20578/334card.png,https://card-gorilla.com/card/detail/334,,,,,,,,,,,,,
138,748,이지캐시백,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/748/card_img/22222/748card.png,https://card-gorilla.com/card/detail/748,,,,,,,,,,,,,
139,316,카드의정석 L.POINT CHECK,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/316/card_img/20562/316card.png,https://card-gorilla.com/card/detail/316,,,,,,,,,,,,,
140,408,현대카드X CHECK,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/408/card_img/28395/408card.png,https://card-gorilla.com/card/detail/408,,,,,,,,,,,,,
141,371,#ing(샵핑) 체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/371/card_img/20868/371card.png,https://card-gorilla.com/card/detail/371,,,,,,,"전국 주요 쇼핑업종 · 모든 해외 가맹점 할인 3% 할인(월 3천원 ~ 7천원)
- 전월실적 20만원 이상~50만원 미만: 월 3천원 할인한도
- 전월실적 50만원 이상: 월 7천원 할인한도
- 대상업종: 전국 모든 백화점 / 대형마트 / 가전제품점 / 면세점 / 슈퍼 / 편의점 / 농협판매장(하나로클럽·마트, 신토불이 매장)
- 대상업종: 국내 모든 온라인 전자상거래 업종
- 대상업종: 모든 해외 업종 (온-오프라인 전체)
- 업종 할인은 NH농협카드 가맹점분류상 해당 업종 이용액에 한해 제공
- 할인서비스는 3만원 이상 이용 건에 한해 제공
- 전월 실적 산정 시 할인대상 업종 이용액은 50%만 반영
- 통합 할인 한도 내 할인 혜택(쇼핑업종,해외가맹점) 제공, 할인 횟수 제한없음
- 할인금액은 매출표 접수일 익영업일에 결제계좌로 입금
- 해외 가맹점이용시 이용일자는 현지거래일자 기준으로 적용되어 실제 국내이용일자와 상이할 수 있음

SMS 휴대폰 바로알림 서비스
- 건당 2만원 이상 이용 건 : 무료 제공",,,,,,
142,2507,2030 언택트 체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/2507/card_img/28654/2507card.png,https://card-gorilla.com/card/detail/2507,,"커피
- 스타벅스 (사이렌 오더 포함) 결제 금액 10,000원 이상
- 월 최대 3,000원 할인",,,,,"쇼핑
- 쿠팡, 마켓컬리, SSG닷컴 결제금액 20,000원 이상
- 서비스 대상 가맹점의 공식 홈페이지(앱)을 통해 직접 신청한 경우에 할인 적용 ",,,,,,
143,2438,IBK DC히어로즈 카드(체크),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/2438/card_img/27467/2438card.png,https://card-gorilla.com/card/detail/2438,,,,,,,,,,,,,
144,1490,IBK 무직타이거 카드(체크),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/1490/card_img/20409/1490card.png,https://card-gorilla.com/card/detail/1490,"GS25, CU, 세븐일레븐, 올리브영 5% 할인
- 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도","주요 커피전문점 10% 할인
- 스타벅스, 커피빈, 카페베네, 탐앤탐스, 엔제리너스, 투썸플레이스,할리스, 달.콤
- 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도
- 백화점 및 할인(아울렛)점 입점 매장은 제외",,,"CGV, 메가박스, 롯데시네마 4천원 할인
- 현장 및 온라인 예매 시
- 통합 월 1회, 연 12회, 건당 1만원 이상 결제 시
- 예매 대행 사이트를 통한 예매 시 할인 제외",,"쿠팡, 티몬, 위메프 10% 할인
- 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도",,,,,,"버스, 지하철 이용건당 100원 할인
- 후불교통카드로 이용한 건에 한함
- 매출표 접수일 기준으로 월 최대 1천원 할인
- 환승으로 이용된 건은 이용횟수에서 제외"
145,823,NEW현대백화점체크카드,DGB대구은행,https://d1c5n4ri2guedi.cloudfront.net/card/823/card_img/21719/823card.png,https://card-gorilla.com/card/detail/823,,"스타벅스, 커피빈, 엔제리너스 10% 캐시백 할인
- 1일 1회, 월 2회, 월 3천원까지 할인
- 대형마트, 백화점, 역사, 쇼핑몰 입점 점포 제외
- 상품권(선불카드) 구매 시 제외
  * 전월 국내가맹점 이용실적 20만원 이상 시 제공","아웃백스테이크하우스 , TGIF 1만원 캐시백 할인
- 할인받은 매출이 취소되었을 경우 할인금액은 재청구됩니다.
- 월 1회, 연간 4회
- 건당 5만원 이상 결제시 1만원 할인
- 대형마트, 백화점, 역사, 쇼핑몰 입점 점포 제외
- 상품권(선불카드) 구매 시 제외
  * 전월 국내가맹점 이용실적 20만원 이상 시 제공","현대오일뱅크 리터당 40원 캐시백할인(LPG 포함)
- 건당 5만원 이상 주유시
- 1일 1회, 월 4회, 건당 이용금액 최대 10만원까지 적용
- 경유 및 LPG는 현대오일뱅ㅋ에서 고시하는 휘발유가 기준으로 주유량(리터)을 환산하여 제공
  * 전월 국내가맹점 이용실적 20만원 이상 시 제공","CGV 3천원 ~ 6천원 캐시백 할인
- 건당 1만원 이상 결제시 3천원 할인, 건당 2만원 이상 결제시 6천원 할인
- 연간 최대 6회
- 온라인 발권 제외, 현장발권만 적용
  * 전월 국내가맹점 이용실적 20만원 이상 시 제공",,"현대백화점 5% 현장할인
- 현대백화점 이용금액의 5% 현장할인
- 월 3회(이용금액, 전월실적 조건 없음)
  * 현장할인 기준은 현대백화점의 할인정책에 따르며 명품관 가전제품 등 일부 매장 및 품목은 제외될 수 있습니다.

현대아울렛 이용금액 5% 캐시백할인
- 월 3회, 월간 최대 1만원 할인
- 전월 이용실적 20만원 이상 ~ 50만원 미만 시 : 할인한도 5,000원
- 전월 이용실적 50만원 이상 시 : 할이한도 10,000원
  * 전월 국내가맹점 이용실적 20만원 이상 시 제공",,,,,,
146,2092,다원 체크카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2092/card_img/21908/2092card.png,https://card-gorilla.com/card/detail/2092,,,"평일 점심시간(11:30~13:30) 음식점업종 이용 시 1천원 할인
- 건당 이용금액 1만원 이상 시 제공
- 전월 이용실적 30만원 이상 시 제공
- 월 10회 제공
- 토요일, 일요일, (임시)공휴일은 평일 할인캐시백 미적용
- 점심시간은 승인일자·승인시간 기준이며, 11:30~13:30 사이 승인이 완료된 경우 할인 적용
- BC카드 가맹점업종 등록기준으로 제공하며, 일반음식점(일반한식, 갈비전문점, 한정식, 일식회집, 중국음식, 서양음식)으로 등록된 업종에 한하여 할인캐시백 제공",,,"휴일 이마트, 롯데마트, 홈플러스 이용 시 3천원 할인
- 건당 이용금액 5만원 이상 시 제공
- 전월 이용실적 30만원 이상 시 제공
- 월 2회 제공
- 휴일(토요일·일요일·(임시)공휴일)은 승인(이용일자) 기준으로 승인이 완료된 경우 할인적용
- BC카드 가맹점업종 등록기준으로 제공하며 슈퍼마켓, 편의점 형태의 매장 등은 할인캐시백 적용대상 가맹점에서 제외",,,,,,,
147,2272,신한 Meme(밈) 카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2272/card_img/20694/2272card.png,https://card-gorilla.com/card/detail/2272,,,,,,,,,,,,,
148,2343,신한카드 On 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2343/card_img/24358/2343card.png,https://card-gorilla.com/card/detail/2343,,,,,,,,,,,,,
149,572,포미 하이브리드 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/572/card_img/21305/572card.png,https://card-gorilla.com/card/detail/572,"GS25, CU 10% 캐시백
- 월 2회

이마트, 롯데마트, 홈플러스 10% 캐시백
- 건당 1만원 이상 결제 시, 월 2회(오프라인 한정)",,,,,,"G마켓, 11번가, 쿠팡 10% 캐시백
- 건당 1만원 이상 결제 시, 월 2회",,,"통신료(SKT, KT, LG U+) 3천원 캐시백
- 건당 5만원 이상 자동납부 시 월 1회
  * 여러 건 자동이체 시 가장 먼저 매입되는 건 적용",,,
